Application_ID,Age,Gender,City,Employment_Type,Annual_Income,Employment_Duration_Years,Number_of_Dependents,Loan_Purpose,Loan_Amount,Loan_Tenure_Months,Existing_Loans_Count,Total_Outstanding_Debt,Existing_Monthly_EMI,Debt_to_Income_Ratio,Loan_to_Income_Ratio,Credit_Utilization,Previous_Defaults,Missed_Payments,Maximum_Days_Past_Due,Recent_Credit_Enquiries,Credit_History_Length,Number_of_Credit_Accounts,Payment_History,Credit_Score,Risk_Grade,Decision
3001505,40,Female,Aurangabad,Business Owner,632200,8.6,3,Business,496000,36,0,0.0,0.0,30.91,78.46,25.38,0,1,8,2,10.7,2,94.06,678,D,Approve
3001506,52,Male,Gurugram,Salaried,1315000,3.8,1,Personal,1337000,24,0,0.0,0.0,58.23,101.67,31.58,0,2,26,2,27.5,2,93.21,751,B,Approve
3001507,38,Female,Indore,Salaried,587200,3.8,2,Home,926000,72,2,371100.0,13330.0,64.13,157.7,23.9,0,1,8,0,18.0,4,99.8,763,B,Approve
3001508,55,Male,Noida,Contract,340300,4.9,3,Vehicle,638000,72,0,0.0,0.0,45.02,187.48,31.6,0,0,0,1,25.7,2,100.0,741,C,Approve
3001509,26,Male,Jaipur,Salaried,362700,7.1,0,Home Renovation,346000,24,0,0.0,0.0,55.92,95.4,41.86,0,0,0,2,0.5,3,100.0,668,D,Reject
3001510,40,Female,Bengaluru,Salaried,276500,3.7,0,Home,635000,60,2,77900.0,1950.0,67.77,229.66,43.81,0,1,9,2,15.6,6,100.0,681,D,Reject
3001511,39,Male,Indore,Salaried,572300,4.0,2,Home,1589000,60,1,354600.0,13550.0,95.0,277.65,88.52,0,2,12,4,8.2,3,95.93,632,E,Reject
3001512,28,Male,Chennai,Salaried,483600,6.3,2,Education,150000,48,0,0.0,0.0,10.18,31.02,22.65,0,0,0,0,5.0,4,100.0,666,D,Approve
3001513,43,Female,Jaipur,Business Owner,557500,2.9,1,Consumer Durable,1546000,60,2,478000.0,16070.0,95.0,277.31,9.56,0,0,0,3,22.1,7,100.0,747,C,Approve
3001514,49,Female,Ahmedabad,Professional,636000,4.6,1,Vehicle,1258000,72,0,0.0,0.0,46.49,197.8,15.47,1,1,12,2,22.3,2,87.73,732,C,Reject
3001515,55,Female,Bhopal,Salaried,946800,0.6,3,Education,1361000,36,1,171900.0,3470.0,66.06,143.75,27.7,0,0,0,3,28.9,4,97.16,795,B,Reject
3001516,39,Male,Nashik,Professional,328500,8.9,1,Personal,720000,24,2,170900.0,3380.0,95.0,219.18,42.69,0,0,0,2,18.1,8,95.26,697,D,Reject
3001517,21,Male,Hyderabad,Salaried,520400,8.9,0,Personal,844000,36,0,0.0,0.0,64.43,162.18,30.99,0,1,10,4,0.5,3,97.12,662,D,Approve
3001518,40,Female,Hyderabad,Salaried,939900,8.3,3,Home,1961000,48,1,195600.0,6350.0,77.52,208.64,28.54,0,2,22,1,21.6,4,97.84,772,B,Reject
3001519,42,Male,Bengaluru,Salaried,482000,8.1,2,Home,794000,48,1,43400.0,1780.0,55.75,164.73,44.25,0,1,15,1,18.2,6,96.55,690,D,Reject
3001520,34,Male,Hyderabad,Business Owner,790700,4.6,1,Personal,700000,24,0,0.0,0.0,50.14,88.53,15.15,0,0,0,4,11.3,6,98.61,712,C,Approve
3001521,38,Male,Thane,Salaried,1375300,5.3,2,Personal,2697000,48,1,25400.0,510.0,66.97,196.1,8.13,0,1,16,3,12.3,5,93.69,717,C,Reject
3001522,32,Male,Noida,Salaried,1565300,4.4,1,Vehicle,2408000,60,1,340900.0,8750.0,50.3,153.84,24.77,0,3,19,2,6.1,3,95.13,671,D,Reject
3001523,35,Female,Hyderabad,Contract,493200,8.2,2,Vehicle,559000,36,0,0.0,0.0,46.5,113.34,22.11,0,0,0,2,18.8,5,100.0,753,B,Approve
3001524,45,Female,Gurugram,Salaried,832800,10.1,2,Business,1254000,72,0,0.0,0.0,40.77,150.58,15.16,0,1,15,6,22.9,6,99.5,764,B,Approve
3001525,48,Female,Mumbai,Self-Employed,454500,1.1,5,Personal,179000,24,1,1120600.0,30960.0,95.0,39.38,6.06,0,2,26,1,26.3,5,95.21,779,B,Reject
3001526,25,Male,Nagpur,Professional,562700,7.2,2,Medical,1504000,60,0,0.0,0.0,78.21,267.28,13.5,0,0,0,6,5.2,4,100.0,693,D,Reject
3001527,32,Male,Jaipur,Salaried,392300,12.3,2,Consumer Durable,886000,36,0,0.0,0.0,86.94,225.85,1.24,0,0,0,5,5.4,2,98.16,704,C,Reject
3001528,22,Male,Nashik,Salaried,1076400,4.9,2,Vehicle,379000,12,0,0.0,0.0,37.73,35.21,9.38,0,0,0,2,0.5,3,100.0,689,D,Approve
3001529,52,Male,Gurugram,Self-Employed,646900,8.6,3,Education,1403000,24,0,0.0,0.0,95.0,216.88,75.18,0,1,13,3,29.2,5,99.04,687,D,Approve
3001530,43,Male,Nashik,Professional,685800,7.3,4,Home,1446000,60,0,0.0,0.0,55.19,210.85,16.34,0,0,0,2,17.9,3,100.0,735,C,Reject
3001531,21,Male,Hyderabad,Contract,439000,5.0,1,Personal,677000,84,0,0.0,0.0,31.9,154.21,16.32,0,0,0,2,0.9,3,100.0,688,D,Approve
3001532,35,Male,Noida,Salaried,400400,8.6,0,Home Renovation,469000,48,1,64400.0,1530.0,40.14,117.13,23.39,0,0,0,1,16.0,4,100.0,745,C,Approve
3001533,34,Male,Gurugram,Salaried,1123100,8.7,1,Vehicle,1578000,36,0,0.0,0.0,58.27,140.5,54.85,0,0,0,2,9.8,7,100.0,669,D,Reject
3001534,30,Female,Delhi,Salaried,1023600,5.1,3,Consumer Durable,1380000,36,0,0.0,0.0,56.91,134.82,56.75,0,0,0,4,4.6,1,98.96,646,E,Reject
3001535,45,Male,Jaipur,Professional,531800,5.8,1,Medical,584000,72,1,24400.0,620.0,25.26,109.82,42.89,0,1,9,0,25.1,4,100.0,734,C,Approve
3001536,45,Male,Nashik,Professional,1397700,4.9,1,Consumer Durable,2938000,36,0,0.0,0.0,87.88,210.2,49.56,0,0,0,3,22.4,3,99.79,729,C,Reject
3001537,38,Female,Nashik,Professional,707100,9.3,3,Personal,586000,84,0,0.0,0.0,16.57,82.87,12.62,0,1,16,4,17.3,3,99.34,740,C,Approve
3001538,31,Female,Delhi,Salaried,357600,9.1,2,Home Renovation,618000,48,1,204100.0,3910.0,67.59,172.82,32.75,1,1,8,3,8.4,4,91.59,651,D,Reject
3001539,31,Female,Delhi,Salaried,362200,3.7,0,Personal,1012000,60,0,0.0,0.0,78.89,279.4,26.11,0,0,0,0,2.4,4,99.65,651,D,Reject
3001540,36,Male,Ahmedabad,Salaried,621200,4.8,3,Education,892000,12,3,816200.0,27040.0,95.0,143.59,55.49,1,1,15,1,20.5,4,89.17,648,E,Reject
3001541,32,Female,Thane,Salaried,265100,11.7,2,Education,543000,60,3,272700.0,8490.0,92.73,204.83,17.79,0,1,8,0,5.6,6,98.73,671,D,Approve
3001542,36,Male,Nashik,Salaried,594600,7.6,2,Consumer Durable,597000,60,2,88900.0,2090.0,31.16,100.4,13.24,0,2,14,6,9.2,8,89.55,681,D,Approve
3001543,41,Male,Aurangabad,Salaried,989000,5.9,6,Personal,2602000,72,1,662000.0,26440.0,93.16,263.09,69.43,0,0,0,5,10.0,3,100.0,601,E,Reject
3001544,23,Male,Nagpur,Business Owner,362600,8.1,1,Medical,557000,48,1,938500.0,19970.0,95.0,153.61,17.37,0,0,0,4,0.5,4,100.0,672,D,Approve
3001545,30,Male,Hyderabad,Salaried,263400,5.9,4,Personal,604000,12,1,518100.0,15700.0,95.0,229.31,16.65,0,2,32,5,9.0,3,96.32,677,D,Reject
3001546,36,Male,Nagpur,Salaried,519700,1.5,0,Medical,1011000,48,0,0.0,0.0,62.4,194.54,15.34,0,0,0,4,10.3,4,98.76,703,C,Approve
3001547,49,Male,Nashik,Business Owner,1381500,7.6,0,Personal,3675000,60,0,0.0,0.0,78.06,266.02,20.91,0,0,0,2,30.9,2,97.8,791,B,Reject
3001548,43,Female,Noida,Self-Employed,775000,0.5,1,Home,442000,24,0,0.0,0.0,31.28,57.03,23.97,0,0,0,3,21.4,4,100.0,751,B,Approve
3001549,36,Male,Mumbai,Professional,559500,8.9,0,Home,882000,12,2,378600.0,9550.0,95.0,157.64,40.07,0,0,0,2,9.6,8,97.84,662,D,Reject
3001550,39,Male,Indore,Professional,748500,4.0,2,Education,495000,36,2,1764600.0,35950.0,85.31,66.13,74.89,0,3,50,5,13.6,5,88.5,608,E,Reject
3001551,35,Male,Noida,Self-Employed,1189100,5.8,0,Vehicle,883000,60,1,789200.0,25120.0,46.47,74.26,31.24,0,2,23,3,16.2,4,98.13,714,C,Approve
3001552,45,Male,Pune,Business Owner,1032600,1.8,4,Vehicle,864000,36,0,0.0,0.0,35.68,83.67,31.98,0,1,16,2,24.2,2,100.0,769,B,Approve
3001553,40,Male,Nashik,Salaried,485400,5.7,0,Personal,854000,72,0,0.0,0.0,39.07,175.94,69.15,0,0,0,0,13.8,4,100.0,655,D,Reject
3001554,47,Male,Jaipur,Salaried,306700,9.5,4,Home,668000,72,1,654800.0,22590.0,95.0,217.8,36.04,1,1,9,2,14.3,3,90.54,669,D,Reject
3001555,24,Male,Indore,Self-Employed,1421200,6.2,3,Home Renovation,2471000,60,1,214300.0,5860.0,53.96,173.87,53.51,0,1,9,4,0.5,3,100.0,601,E,Reject
3001556,29,Female,Bengaluru,Salaried,1802100,9.0,1,Home Renovation,3722000,48,0,0.0,0.0,71.4,206.54,54.12,0,0,0,2,7.3,1,98.66,674,D,Reject
3001557,38,Female,Indore,Professional,392500,7.8,0,Business,969000,48,0,0.0,0.0,74.61,246.88,38.63,0,1,16,4,15.7,3,100.0,707,C,Approve
3001558,40,Male,Jaipur,Professional,547700,3.2,1,Business,1416000,84,2,381200.0,10940.0,79.0,258.54,29.03,0,0,0,4,18.4,5,97.02,710,C,Reject
3001559,56,Female,Noida,Salaried,774500,0.9,2,Business,1727000,24,2,266500.0,8490.0,95.0,222.98,20.32,1,3,27,3,25.0,6,81.51,722,C,Reject
3001560,21,Female,Jaipur,Salaried,762400,1.0,1,Medical,659000,12,0,0.0,0.0,91.2,86.44,25.96,1,3,45,1,0.5,3,85.89,583,E,Reject
3001561,36,Other,Indore,Self-Employed,493000,1.6,0,Home,337000,60,0,0.0,0.0,20.1,68.36,49.95,0,2,12,1,15.1,5,99.25,666,D,Approve
3001562,35,Female,Noida,Salaried,737700,8.8,2,Education,523000,48,2,49700.0,1470.0,26.54,70.9,53.11,1,4,26,1,7.7,4,81.39,591,E,Reject
3001563,38,Female,Aurangabad,Salaried,346600,2.1,2,Home,188000,84,0,0.0,0.0,13.31,54.24,28.96,0,0,0,7,9.2,7,99.49,678,D,Approve
3001564,51,Female,Nagpur,Self-Employed,707300,5.2,2,Vehicle,833000,24,0,0.0,0.0,66.19,117.77,37.78,0,0,0,0,24.3,3,100.0,719,C,Approve
3001565,43,Female,Aurangabad,Salaried,730500,2.6,2,Education,349000,36,2,243600.0,7140.0,30.35,47.78,48.6,0,2,33,1,10.6,8,91.22,655,D,Reject
3001566,22,Male,Pune,Salaried,1029200,4.5,3,Vehicle,2131000,36,1,137000.0,2590.0,84.8,207.05,13.48,0,2,11,1,0.5,2,94.49,674,D,Reject
3001567,49,Male,Gurugram,Self-Employed,398800,10.5,4,Home,519000,36,0,0.0,0.0,49.92,130.14,47.45,0,1,10,1,24.4,2,96.34,712,C,Reject
3001568,49,Male,Nashik,Self-Employed,437400,7.7,0,Home,609000,24,1,20500.0,530.0,79.25,139.23,13.37,0,1,9,1,25.8,2,96.47,755,B,Approve
3001569,38,Male,Chennai,Salaried,1246400,8.4,4,Business,2276000,12,0,0.0,0.0,95.0,182.61,15.01,1,3,49,3,13.1,1,83.01,664,D,Reject
3001570,22,Male,Thane,Salaried,903800,3.9,0,Vehicle,1839000,72,0,0.0,0.0,54.14,203.47,17.16,0,0,0,1,1.2,3,100.0,665,D,Reject
3001571,35,Male,Ahmedabad,Self-Employed,2380900,6.7,2,Personal,3915000,48,0,0.0,0.0,56.89,164.43,45.91,2,1,11,0,4.9,1,87.08,575,E,Reject
3001572,40,Female,Ahmedabad,Self-Employed,2338000,5.9,2,Medical,5000000,12,1,64200.0,2040.0,95.0,213.86,24.53,0,0,0,1,11.4,6,100.0,713,C,Reject
3001573,44,Male,Hyderabad,Business Owner,259300,2.3,2,Education,293000,60,0,0.0,0.0,30.44,113.0,49.93,0,0,0,1,24.6,3,97.88,715,C,Reject
3001574,21,Female,Gurugram,Salaried,995600,4.4,3,Vehicle,1067000,60,0,0.0,0.0,32.44,107.17,43.6,0,2,20,4,0.5,1,95.15,632,E,Reject
3001575,29,Male,Mumbai,Salaried,547700,4.0,4,Business,944000,60,1,246000.0,6850.0,61.27,172.36,37.91,0,1,16,2,1.9,5,92.79,655,D,Approve
3001576,45,Male,Chennai,Professional,762000,4.1,1,Personal,908000,72,0,0.0,0.0,27.9,119.16,29.9,0,0,0,1,17.3,2,97.33,739,C,Approve
3001577,49,Female,Mumbai,Salaried,1058600,2.1,3,Medical,381000,60,1,71300.0,2770.0,12.47,35.99,29.85,0,1,17,1,21.5,3,97.67,735,C,Approve
3001578,40,Female,Pune,Salaried,247500,6.3,1,Consumer Durable,300000,72,1,790400.0,26560.0,95.0,121.21,36.33,0,0,0,2,13.4,5,100.0,705,C,Approve
3001579,46,Other,Aurangabad,Salaried,680500,4.5,2,Home,783000,48,0,0.0,0.0,34.43,115.06,6.4,0,0,0,0,16.8,3,98.83,790,B,Approve
3001580,40,Female,Mumbai,Salaried,1299100,5.8,2,Personal,402000,60,0,0.0,0.0,7.94,30.94,11.17,1,1,18,1,14.9,4,82.74,729,C,Approve
3001581,44,Female,Aurangabad,Self-Employed,855000,3.8,5,Education,805000,48,3,283500.0,6160.0,41.1,94.15,15.49,0,0,0,2,13.0,5,100.0,745,C,Approve
3001582,37,Male,Indore,Salaried,1402700,4.8,2,Education,2368000,24,0,0.0,0.0,93.9,168.82,15.96,0,0,0,3,14.1,3,98.21,736,C,Reject
3001583,40,Male,Ahmedabad,Salaried,362300,2.7,2,Personal,187000,60,2,441800.0,10250.0,48.79,51.61,15.14,1,2,34,0,13.9,7,88.22,689,D,Approve
3001584,26,Male,Gurugram,Salaried,703900,2.6,3,Medical,1019000,72,1,438400.0,10970.0,57.41,144.76,56.64,0,0,0,1,2.2,4,97.15,623,E,Reject
3001585,42,Female,Chennai,Salaried,382600,5.0,4,Personal,598000,36,0,0.0,0.0,62.01,156.3,19.92,0,0,0,3,15.0,2,100.0,722,C,Reject
3001586,25,Female,Indore,Self-Employed,417200,7.6,1,Personal,486000,36,0,0.0,0.0,48.19,116.49,47.36,0,0,0,2,0.5,3,100.0,631,E,Reject
3001587,42,Male,Gurugram,Professional,782200,8.9,1,Home,2099000,60,0,0.0,0.0,71.33,268.35,13.67,0,1,5,5,18.9,3,98.06,754,B,Approve
3001588,32,Male,Chennai,Salaried,618100,7.6,0,Personal,797000,84,0,0.0,0.0,25.28,128.94,17.71,2,2,14,5,8.0,3,83.95,640,E,Reject
3001589,39,Male,Nagpur,Salaried,601000,5.2,0,Home Renovation,611000,36,0,0.0,0.0,39.16,101.66,27.54,0,2,27,3,16.4,6,92.23,682,D,Reject
3001590,28,Male,Pune,Salaried,1197100,8.7,3,Business,604000,12,1,126500.0,3920.0,57.03,50.46,8.56,0,0,0,2,9.2,3,100.0,687,D,Approve
3001591,32,Male,Indore,Salaried,667700,6.4,1,Vehicle,561000,24,1,148800.0,4880.0,56.68,84.02,20.09,0,1,16,1,4.3,5,100.0,664,D,Approve
3001592,39,Male,Ahmedabad,Business Owner,1129300,0.5,3,Vehicle,684000,84,0,0.0,0.0,12.68,60.57,29.32,0,2,14,2,16.4,5,97.64,724,C,Approve
3001593,42,Female,Mumbai,Salaried,545500,3.1,1,Medical,598000,36,1,264500.0,5270.0,56.44,109.62,24.24,1,3,18,2,19.3,5,85.0,671,D,Reject
3001594,45,Male,Bhopal,Salaried,356000,6.0,2,Personal,799000,60,1,56500.0,1690.0,73.27,224.44,48.15,0,0,0,3,21.1,4,97.73,690,D,Approve
3001595,26,Female,Delhi,Business Owner,720100,2.1,0,Personal,1821000,24,2,552500.0,12590.0,95.0,252.88,29.87,0,0,0,6,3.1,3,100.0,622,E,Reject
3001596,23,Female,Chennai,Salaried,911800,6.3,1,Personal,845000,36,1,91500.0,2690.0,43.52,92.67,28.19,0,0,0,1,0.5,3,99.8,673,D,Approve
3001597,28,Male,Thane,Business Owner,974900,2.8,3,Consumer Durable,335000,72,1,200000.0,7530.0,16.96,34.36,48.51,1,5,36,0,6.1,3,79.15,596,E,Reject
3001598,27,Male,Mumbai,Self-Employed,692600,4.9,0,Vehicle,801000,48,0,0.0,0.0,38.82,115.65,8.16,0,1,15,2,6.9,4,94.14,729,C,Approve
3001599,49,Female,Gurugram,Salaried,775200,2.2,2,Vehicle,1175000,24,3,497700.0,12730.0,95.0,151.57,43.78,0,1,9,3,21.3,6,94.27,671,D,Reject
3001600,47,Male,Noida,Salaried,270400,4.2,0,Home Renovation,234000,84,0,0.0,0.0,20.52,86.54,15.93,0,0,0,2,21.9,3,100.0,754,B,Approve
3001601,28,Female,Nagpur,Salaried,821100,3.4,1,Personal,1801000,24,3,1225900.0,24630.0,95.0,219.34,25.55,0,0,0,3,4.0,6,100.0,652,D,Reject
3001602,51,Male,Ahmedabad,Professional,1147900,10.7,0,Business,3010000,24,2,374100.0,12180.0,95.0,262.22,7.06,0,2,19,3,35.0,6,95.35,809,A,Reject
3001603,47,Female,Delhi,Salaried,1260000,8.0,1,Personal,482000,60,1,247000.0,8830.0,18.52,38.25,55.73,0,2,18,2,24.4,2,96.33,720,C,Approve
3001604,22,Female,Jaipur,Salaried,623000,6.9,1,Medical,697000,48,0,0.0,0.0,38.49,111.88,29.43,0,1,13,1,0.5,1,100.0,664,D,Approve
3001605,27,Male,Jaipur,Salaried,370900,1.2,2,Business,521000,60,1,161600.0,4460.0,52.24,140.47,11.53,1,0,0,2,0.5,3,93.78,652,D,Reject
3001606,22,Male,Ahmedabad,Professional,651100,3.4,1,Medical,1605000,72,1,83400.0,1850.0,66.14,246.51,53.74,0,0,0,2,0.5,4,100.0,605,E,Reject
3001607,35,Female,Noida,Professional,267000,5.4,3,Personal,128000,24,0,0.0,0.0,27.9,47.94,28.42,0,0,0,2,19.3,2,97.06,739,C,Reject
3001608,36,Male,Bhopal,Business Owner,1512700,6.2,2,Medical,381000,24,3,701700.0,17350.0,28.52,25.19,48.44,0,1,5,1,15.3,7,98.55,707,C,Approve
3001609,36,Male,Aurangabad,Professional,1222800,4.9,1,Personal,2118000,36,1,32500.0,1240.0,75.28,173.21,71.77,0,0,0,3,13.7,2,100.0,664,D,Reject
3001610,21,Male,Bengaluru,Professional,745800,8.6,2,Business,1075000,84,4,1131200.0,31820.0,80.39,144.14,55.1,0,1,8,2,0.5,9,93.91,616,E,Reject
3001611,24,Male,Indore,Salaried,422400,5.2,3,Business,645000,36,0,0.0,0.0,61.95,152.7,66.52,0,1,12,2,0.5,2,96.61,598,E,Reject
3001612,38,Female,Gurugram,Salaried,486800,11.5,0,Business,814000,72,1,732100.0,28040.0,95.0,167.21,26.44,0,0,0,1,17.7,6,100.0,708,C,Reject
3001613,41,Female,Ahmedabad,Salaried,1067000,6.8,1,Home,1403000,36,1,214000.0,7280.0,62.73,131.49,44.77,1,4,45,1,17.5,4,81.8,658,D,Reject
3001614,21,Male,Gurugram,Salaried,644700,4.4,2,Medical,354000,72,0,0.0,0.0,14.1,54.91,13.03,0,0,0,1,0.5,4,97.53,704,C,Approve
3001615,25,Female,Aurangabad,Salaried,2046300,3.6,1,Consumer Durable,2423000,24,0,0.0,0.0,70.05,118.41,60.45,0,1,8,3,1.3,3,96.39,624,E,Reject
3001616,45,Male,Bengaluru,Self-Employed,743600,2.2,0,Home,1112000,48,1,262300.0,7990.0,60.03,149.54,5.53,1,3,37,0,16.6,4,84.29,697,D,Reject
3001617,26,Male,Pune,Business Owner,396100,3.2,1,Home Renovation,928000,72,1,195600.0,7590.0,80.69,234.28,48.81,0,1,18,3,5.3,3,97.67,624,E,Reject
3001618,36,Female,Indore,Business Owner,734700,8.3,2,Home,1590000,60,0,0.0,0.0,63.48,216.41,17.1,1,1,12,1,15.9,4,86.88,693,D,Approve
3001619,25,Other,Thane,Self-Employed,810400,2.8,2,Personal,707000,72,1,278200.0,10130.0,36.96,87.24,34.84,0,0,0,3,8.7,2,100.0,690,D,Approve
3001620,43,Male,Nagpur,Salaried,526600,5.3,2,Medical,138000,84,0,0.0,0.0,6.01,26.21,34.36,0,1,7,1,20.3,3,98.5,754,B,Approve
3001621,21,Male,Delhi,Salaried,1132900,6.6,1,Home,491000,60,0,0.0,0.0,12.33,43.34,21.76,0,0,0,0,0.5,3,97.38,679,D,Approve
3001622,33,Male,Noida,Salaried,1141900,2.1,5,Personal,2887000,48,3,1612200.0,58840.0,95.0,252.82,37.34,0,0,0,5,15.9,6,99.43,678,D,Reject
3001623,44,Female,Hyderabad,Professional,737100,3.4,2,Business,937000,36,0,0.0,0.0,52.27,127.12,48.59,1,1,14,6,18.6,2,91.11,652,D,Reject
3001624,41,Male,Bengaluru,Professional,590900,4.3,2,Personal,1407000,12,1,68000.0,2800.0,95.0,238.11,27.57,0,0,0,2,10.9,5,100.0,716,C,Reject
3001625,32,Male,Aurangabad,Professional,887500,1.1,2,Personal,401000,84,1,426300.0,7720.0,20.89,45.18,19.64,1,2,27,0,9.3,3,92.26,684,D,Approve
3001626,30,Female,Aurangabad,Salaried,585200,6.6,1,Vehicle,207000,48,2,436300.0,10570.0,33.98,35.37,41.53,0,2,11,1,3.8,4,90.43,658,D,Approve
3001627,34,Male,Indore,Salaried,778600,8.3,2,Education,700000,24,1,98700.0,2120.0,56.57,89.9,34.9,0,0,0,5,9.6,4,100.0,692,D,Reject
3001628,25,Male,Mumbai,Salaried,991400,8.7,2,Home Renovation,1138000,60,1,30500.0,1030.0,32.31,114.79,35.62,1,4,56,4,0.8,3,80.58,634,E,Reject
3001629,35,Male,Chennai,Salaried,449500,3.8,1,Vehicle,1097000,60,1,528000.0,15750.0,95.0,244.05,36.57,0,0,0,3,12.0,4,100.0,672,D,Reject
3001630,35,Male,Pune,Salaried,1115200,6.6,1,Personal,902000,60,1,107400.0,4140.0,24.98,80.88,32.25,0,0,0,2,10.7,5,95.91,676,D,Approve
3001631,32,Male,Hyderabad,Salaried,639500,8.7,1,Business,1144000,48,2,344400.0,10100.0,79.94,178.89,22.91,1,2,33,6,11.9,4,87.94,672,D,Reject
3001632,45,Female,Nagpur,Salaried,533400,2.7,4,Vehicle,387000,48,2,361200.0,10110.0,44.45,72.55,7.86,0,1,7,2,18.8,4,95.72,719,C,Approve
3001633,27,Female,Indore,Professional,2119900,7.4,4,Medical,5000000,48,0,0.0,0.0,81.09,235.86,7.39,0,1,15,3,0.9,2,99.59,722,C,Reject
3001634,22,Female,Gurugram,Salaried,903500,9.5,4,Home,1769000,36,2,456700.0,9470.0,92.82,195.79,19.51,0,2,16,1,0.5,6,95.06,686,D,Reject
3001635,32,Other,Indore,Professional,207600,7.6,0,Personal,258000,72,1,210300.0,4720.0,56.43,124.28,52.06,0,2,11,2,4.0,3,96.16,614,E,Reject
3001636,37,Male,Hyderabad,Salaried,743800,6.1,2,Home,613000,48,1,48900.0,1480.0,27.97,82.41,10.26,0,0,0,1,17.2,5,96.23,762,B,Approve
3001637,35,Male,Bengaluru,Professional,557600,7.5,0,Home,1166000,84,0,0.0,0.0,49.76,209.11,16.13,1,4,43,3,4.2,4,86.09,636,E,Reject
3001638,35,Female,Ahmedabad,Salaried,527100,3.2,3,Home,265000,48,0,0.0,0.0,17.3,50.28,17.6,0,1,17,2,11.0,2,97.33,701,C,Approve
3001639,26,Male,Aurangabad,Salaried,742400,8.1,5,Business,773000,12,0,0.0,0.0,95.0,104.12,41.05,0,1,10,5,0.5,5,97.84,611,E,Reject
3001640,28,Female,Bhopal,Contract,349600,2.2,3,Personal,679000,48,2,236500.0,6290.0,86.7,194.22,12.44,1,5,80,2,5.9,4,75.55,686,D,Reject
3001641,32,Female,Delhi,Salaried,635900,13.6,0,Home,166000,48,0,0.0,0.0,7.83,26.1,49.69,0,1,12,1,8.8,2,99.07,646,E,Approve
3001642,31,Male,Nashik,Salaried,326400,0.5,0,Education,304000,48,2,796500.0,30600.0,95.0,93.14,42.34,0,0,0,0,17.0,6,98.78,676,D,Reject
3001643,45,Male,Chennai,Salaried,574300,7.8,2,Consumer Durable,560000,12,1,268500.0,5330.0,95.0,97.51,7.29,0,0,0,0,25.6,2,100.0,795,B,Reject
3001644,38,Male,Thane,Self-Employed,313200,9.2,2,Business,250000,12,0,0.0,0.0,86.46,79.82,22.8,0,0,0,1,19.3,1,96.76,699,D,Approve
3001645,31,Male,Jaipur,Self-Employed,904300,0.5,1,Medical,2255000,36,0,0.0,0.0,95.0,249.36,13.27,0,0,0,3,6.8,4,98.1,681,D,Reject
3001646,45,Male,Nagpur,Self-Employed,279400,4.4,1,Personal,487000,36,0,0.0,0.0,69.51,174.3,55.98,0,1,9,1,21.6,4,95.46,702,C,Reject
3001647,40,Male,Noida,Salaried,958300,4.8,0,Vehicle,1572000,60,0,0.0,0.0,41.83,164.04,23.78,1,0,0,3,22.6,2,90.16,727,C,Approve
3001648,24,Female,Delhi,Business Owner,553900,6.2,1,Business,316000,12,0,0.0,0.0,61.49,57.05,29.87,0,2,30,0,0.5,5,95.57,662,D,Reject
3001649,21,Female,Nashik,Salaried,495400,12.6,0,Personal,1297000,84,2,588800.0,11790.0,87.43,261.81,38.2,0,2,17,2,0.6,4,95.49,626,E,Reject
3001650,25,Female,Ahmedabad,Salaried,624200,8.2,3,Medical,542000,36,3,1652800.0,52180.0,95.0,86.83,16.95,0,0,0,2,3.9,6,100.0,684,D,Reject
3001651,41,Male,Mumbai,Salaried,540700,9.2,2,Consumer Durable,922000,36,2,510000.0,16770.0,95.0,170.52,49.26,0,0,0,3,12.7,3,100.0,657,D,Reject
3001652,44,Male,Nagpur,Self-Employed,816400,5.0,4,Home Renovation,1057000,84,0,0.0,0.0,29.69,129.47,14.28,0,0,0,1,21.9,1,100.0,779,B,Approve
3001653,22,Male,Thane,Salaried,739300,6.9,1,Education,544000,48,0,0.0,0.0,25.29,73.58,35.39,0,0,0,1,0.5,3,98.64,669,D,Approve
3001654,42,Male,Ahmedabad,Salaried,989500,15.1,0,Home,1581000,60,1,353800.0,14580.0,64.13,159.78,9.71,0,0,0,2,19.8,4,96.05,764,B,Approve
3001655,41,Female,Nashik,Salaried,844500,12.6,4,Home,531000,60,1,254700.0,5380.0,23.46,62.88,67.6,0,2,30,2,15.6,2,94.09,663,D,Reject
3001656,48,Male,Pune,Self-Employed,689400,10.5,2,Business,571000,60,1,462400.0,12690.0,43.21,82.83,19.48,0,2,33,4,32.5,3,91.42,806,A,Approve
3001657,44,Male,Nashik,Salaried,521500,4.1,2,Vehicle,935000,48,2,289500.0,8450.0,79.71,179.29,15.96,0,1,7,2,19.6,3,94.92,728,C,Approve
3001658,47,Female,Noida,Self-Employed,1482400,6.3,0,Business,1503000,60,3,299800.0,9040.0,34.29,101.39,48.44,0,2,13,2,27.6,8,92.0,720,C,Approve
3001659,40,Male,Delhi,Salaried,1455300,6.6,2,Personal,2692000,72,3,1006600.0,30860.0,73.9,184.98,44.3,1,3,31,3,19.9,7,87.79,673,D,Reject
3001660,40,Male,Jaipur,Contract,533700,9.8,3,Vehicle,1414000,12,1,179800.0,7290.0,95.0,264.94,26.62,0,0,0,1,9.5,2,100.0,696,D,Reject
