Age,Annual_Income,Employment_Duration_Years,Number_of_Dependents,Loan_Amount,Loan_Tenure_Months,Existing_Loans_Count,Total_Outstanding_Debt,Existing_Monthly_EMI,Debt_to_Income_Ratio,Loan_to_Income_Ratio,Credit_Utilization,Previous_Defaults,Missed_Payments,Maximum_Days_Past_Due,Recent_Credit_Enquiries,Credit_History_Length,Number_of_Credit_Accounts,Payment_History,Credit_Score,Employment_Type_Business Owner,Employment_Type_Contract,Employment_Type_Professional,Employment_Type_Salaried,Employment_Type_Self-Employed,Loan_Purpose_Business,Loan_Purpose_Consumer Durable,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Home Renovation,Loan_Purpose_Medical,Loan_Purpose_Personal,Loan_Purpose_Vehicle
34,426100,7.4,0,707000,24,0,0.0,0.0,91.11,165.92,39.94,0,0,0,1,11.5,3,100.0,692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46,1002300,6.3,2,2570000,84,0,0.0,0.0,63.55,256.41,48.17,0,0,0,1,18.6,3,95.43,692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,1263200,3.3,0,3507000,48,0,0.0,0.0,88.81,277.63,12.5,0,0,0,0,15.8,6,100.0,738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,674200,0.7,2,1376000,12,0,0.0,0.0,95.0,204.09,30.57,0,0,0,2,29.7,3,100.0,763,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,783800,1.5,1,2051000,36,1,80400.0,3220.0,95.0,261.67,40.05,0,0,0,6,14.5,4,100.0,678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,788600,8.2,1,348000,48,1,2002900.0,74000.0,95.0,44.13,26.73,0,0,0,2,13.7,4,99.44,716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,543300,4.5,0,987000,48,2,378100.0,14300.0,88.79,181.67,14.14,0,1,14,1,21.1,6,100.0,758,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,736300,8.5,3,317000,24,1,260700.0,6360.0,35.0,43.05,9.52,0,1,12,1,0.5,5,96.14,707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,514300,6.5,2,958000,24,0,0.0,0.0,95.0,186.27,17.14,0,0,0,2,18.5,2,100.0,736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,875700,2.5,1,1684000,84,1,49900.0,1750.0,41.81,192.3,35.54,0,0,0,3,7.9,3,100.0,677,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,348600,4.5,3,501000,48,2,715800.0,16090.0,95.0,143.72,78.11,0,2,34,0,8.6,6,92.31,610,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1242400,1.7,2,1366000,84,2,470000.0,16000.0,41.36,109.95,9.21,0,1,5,1,0.5,5,100.0,713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,402900,8.8,0,161000,60,1,306900.0,6280.0,29.82,39.96,31.87,0,1,8,0,17.4,4,94.31,703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,287400,0.8,5,264000,24,4,1743700.0,38700.0,95.0,91.86,52.98,1,2,12,0,16.6,7,89.89,655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,865600,0.7,0,1265000,36,3,918600.0,31060.0,95.0,146.14,20.57,0,0,0,1,0.5,6,100.0,659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,1135300,6.6,3,1654000,48,1,27200.0,510.0,46.62,145.69,40.0,0,1,15,2,17.1,5,98.82,712,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,485600,7.7,2,698000,48,0,0.0,0.0,48.37,143.74,15.34,0,1,18,1,3.5,4,96.96,683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,671200,3.3,1,188000,60,2,1135200.0,22720.0,48.44,28.01,20.72,1,1,5,1,0.5,6,85.51,610,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,823600,9.5,1,803000,84,1,23300.0,810.0,24.93,97.5,22.27,1,1,18,2,13.0,6,96.06,686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,740500,4.4,2,320000,24,1,201200.0,5880.0,35.16,43.21,44.77,0,0,0,1,3.9,2,100.0,674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,801000,3.4,0,2172000,60,1,112300.0,4220.0,79.61,271.16,13.16,0,1,7,0,14.0,6,97.77,727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,429800,4.1,0,797000,84,3,619300.0,17810.0,93.15,185.44,28.76,1,2,10,2,7.5,6,85.99,641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,827000,6.7,1,1431000,48,1,72200.0,1480.0,56.07,173.04,31.22,0,1,14,4,22.1,4,92.56,729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,397000,1.7,3,366000,24,2,106000.0,3250.0,61.83,92.19,54.65,0,1,10,1,0.5,4,98.96,618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,308100,13.1,1,446000,36,2,312900.0,11550.0,95.0,144.76,18.4,0,0,0,4,19.6,6,99.03,732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,495000,6.7,1,568000,72,0,0.0,0.0,31.3,114.75,31.27,0,0,0,2,7.9,5,99.8,713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,836700,5.3,0,1256000,72,1,279500.0,8640.0,48.81,150.11,7.77,0,4,26,1,22.9,5,93.76,774,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,603100,9.0,3,635000,24,1,248500.0,7460.0,77.65,105.29,38.21,0,0,0,0,13.2,3,97.15,687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,757200,1.3,2,1052000,72,1,872800.0,17220.0,61.36,138.93,18.88,0,1,10,1,9.2,2,94.48,711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,689100,2.9,2,827000,24,2,328200.0,9970.0,85.03,120.01,24.51,0,0,0,1,17.9,5,98.35,715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,762900,2.9,3,1289000,36,2,212800.0,6860.0,79.86,168.96,18.04,0,1,15,1,27.1,4,95.84,785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,354000,5.3,0,295000,24,1,31600.0,570.0,50.36,83.33,16.51,0,1,15,1,14.3,5,94.24,713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1083100,6.3,1,1925000,60,0,0.0,0.0,52.42,177.73,40.07,0,0,0,4,1.5,3,100.0,662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55,479100,2.2,0,465000,36,1,1992200.0,83000.0,95.0,97.06,17.51,0,0,0,2,23.8,4,98.9,744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,1195700,3.9,1,1593000,84,0,0.0,0.0,25.99,133.23,39.04,1,1,16,5,15.5,2,88.26,651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,1361500,0.5,0,3007000,60,2,263500.0,8920.0,64.28,220.86,15.7,0,0,0,5,10.9,6,99.56,713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,199000,6.4,3,353000,84,0,0.0,0.0,36.04,177.39,24.78,2,3,18,0,14.1,2,77.8,630,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,990000,10.8,1,2320000,36,0,0.0,0.0,95.0,234.34,38.02,0,1,12,0,10.4,3,94.68,688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,500800,5.2,1,1009000,60,0,0.0,0.0,55.86,201.48,39.51,0,0,0,3,0.5,6,96.34,629,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,1011500,9.9,1,712000,36,1,339200.0,6280.0,35.04,70.39,45.52,0,0,0,3,16.8,2,96.83,710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,667000,2.9,2,1274000,60,3,298500.0,9240.0,66.83,191.0,49.76,0,0,0,2,14.3,6,100.0,657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,562100,7.2,1,1239000,24,0,0.0,0.0,95.0,220.42,43.27,0,0,0,3,13.3,2,99.23,639,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,2055600,5.6,4,1279000,60,1,504200.0,17300.0,26.35,62.22,24.3,0,0,0,2,8.3,4,100.0,709,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1501700,1.6,2,878000,48,1,134400.0,3130.0,22.75,58.47,24.56,0,0,0,0,7.0,6,96.68,684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,887500,1.1,2,401000,84,1,426300.0,7720.0,20.89,45.18,19.64,1,2,27,0,9.3,3,92.26,684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,695200,7.0,2,1824000,72,4,338100.0,8120.0,74.51,262.37,67.17,0,0,0,3,27.5,9,100.0,721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,575300,10.7,1,1007000,24,0,0.0,0.0,95.0,175.04,44.32,0,1,16,0,30.2,4,97.29,763,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,764200,10.4,1,1268000,48,0,0.0,0.0,53.84,165.93,33.48,0,1,9,2,23.4,7,96.29,734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,2034000,7.3,2,3349000,72,0,0.0,0.0,42.57,164.65,34.75,1,3,22,5,16.3,2,80.87,679,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1545100,7.9,6,1319000,48,0,0.0,0.0,27.15,85.37,19.28,0,1,7,3,19.2,4,93.31,770,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,403800,6.1,2,428000,72,0,0.0,0.0,24.79,105.99,22.63,0,1,5,3,12.2,4,96.45,724,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,844600,10.4,2,1418000,48,1,102100.0,2570.0,55.13,167.89,20.31,0,0,0,7,7.6,5,100.0,722,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,714600,3.5,0,936000,36,1,252900.0,9240.0,66.34,130.98,37.39,0,1,14,1,15.8,4,96.86,711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,1746100,3.7,1,3021000,84,2,675000.0,18200.0,50.82,173.01,21.31,1,2,13,2,24.4,3,89.36,743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,851600,6.5,2,664000,24,0,0.0,0.0,43.03,77.97,1.43,1,1,11,1,13.5,3,89.37,750,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,540400,4.2,3,1477000,24,1,186500.0,6460.0,95.0,273.32,22.13,0,0,0,3,16.6,8,98.37,698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,565500,0.5,1,349000,84,1,330200.0,6740.0,28.74,61.72,55.4,0,0,0,2,6.1,4,98.66,673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,316900,8.0,5,656000,36,0,0.0,0.0,82.74,207.01,27.0,0,2,19,4,6.4,1,96.6,657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29,1038900,4.6,1,2661000,36,2,228500.0,4940.0,95.0,256.14,41.67,0,3,39,1,6.1,7,88.24,654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,1180600,0.5,0,2849000,36,0,0.0,0.0,94.53,241.32,24.45,0,0,0,9,29.4,4,100.0,770,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,1712100,2.1,2,1365000,12,1,66200.0,2660.0,88.44,79.73,3.29,0,0,0,3,15.9,2,100.0,715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,783500,5.3,2,1683000,36,1,355200.0,9910.0,95.0,214.81,62.01,1,3,42,1,8.3,3,78.01,565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,648900,5.2,2,1413000,12,0,0.0,0.0,95.0,217.75,38.9,0,0,0,1,0.5,2,99.02,656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,1574700,6.7,0,3813000,60,0,0.0,0.0,63.65,242.14,23.63,0,0,0,4,3.0,1,93.91,656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,582800,10.2,0,805000,60,0,0.0,0.0,41.76,138.13,33.39,0,3,27,5,17.7,1,86.53,710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,400500,8.3,2,350000,48,1,328400.0,9550.0,58.93,87.39,68.16,0,0,0,3,30.4,3,94.7,705,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,687300,6.8,0,1425000,36,0,0.0,0.0,86.57,207.33,28.19,0,1,11,5,0.5,3,96.81,649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,749300,9.0,2,1453000,48,0,0.0,0.0,60.28,193.91,52.35,0,1,8,6,8.7,1,98.23,652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,582000,5.8,2,519000,12,0,0.0,0.0,94.36,89.18,10.6,0,0,0,3,11.1,5,100.0,696,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1992200,0.9,2,4879000,60,2,278500.0,9900.0,72.79,244.91,21.29,0,0,0,3,20.1,5,100.0,738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,757700,6.2,1,1510000,60,0,0.0,0.0,56.71,199.29,18.18,0,1,11,5,10.6,3,96.54,669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,517500,3.8,2,353000,48,1,89800.0,3760.0,29.96,68.21,41.05,0,0,0,3,31.7,4,99.75,755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,1418100,1.5,0,2963000,60,0,0.0,0.0,57.97,208.94,26.62,0,0,0,3,29.0,6,100.0,766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,1209500,2.2,0,1563000,24,0,0.0,0.0,74.63,129.23,29.05,0,0,0,4,12.8,2,100.0,709,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21,518600,4.6,1,717000,24,1,242200.0,7710.0,95.0,138.26,2.56,0,1,12,1,0.5,5,98.0,663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,638500,2.2,2,1421000,60,0,0.0,0.0,67.74,222.55,23.7,0,2,34,6,16.4,2,94.58,721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51,656500,3.7,1,1501000,24,0,0.0,0.0,95.0,228.64,37.99,0,1,17,5,31.2,2,97.85,729,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,731100,6.8,1,946000,60,1,49500.0,1820.0,37.24,129.39,12.89,0,3,30,3,5.6,5,94.55,706,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1372400,4.6,2,2492000,60,3,260300.0,5990.0,55.39,181.58,55.14,0,0,0,3,18.8,7,100.0,696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,434400,5.1,2,1011000,60,3,488400.0,13400.0,95.0,232.73,27.79,1,3,42,3,31.3,6,89.9,736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,1070700,0.5,1,2044000,48,1,73400.0,1870.0,69.08,190.9,43.59,0,3,47,4,10.3,7,92.19,648,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,641400,0.6,2,379000,24,0,0.0,0.0,34.6,59.09,2.92,1,1,7,3,17.7,4,93.85,727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,557600,0.5,1,977000,84,3,242800.0,8570.0,58.88,175.22,35.15,0,1,7,1,13.1,4,96.71,716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50,1095200,8.4,3,730000,48,1,596100.0,16290.0,39.52,66.65,57.29,0,0,0,2,31.3,3,97.2,739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,329600,1.3,1,578000,72,0,0.0,0.0,38.85,175.36,1.0,0,0,0,5,14.8,1,100.0,723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,1164500,4.8,0,1143000,48,1,170100.0,7090.0,37.75,98.15,54.07,0,1,16,3,19.8,5,87.94,692,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1120800,4.4,3,1277000,24,1,35800.0,1030.0,66.6,113.94,18.01,0,0,0,2,18.1,4,98.52,747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,934100,10.0,1,536000,60,0,0.0,0.0,14.35,57.38,1.74,0,1,15,2,21.0,6,93.04,790,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1103700,6.1,1,2624000,60,2,420900.0,13110.0,75.03,237.75,45.01,0,0,0,3,17.3,4,100.0,707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,738900,10.1,1,1288000,60,1,625900.0,23830.0,91.34,174.31,35.65,0,2,21,4,18.3,9,96.16,706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1661100,2.5,1,1249000,60,1,82300.0,2160.0,21.68,75.19,44.95,0,1,16,2,0.5,3,96.35,670,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,512600,6.8,1,960000,60,4,464300.0,14640.0,89.14,187.28,13.81,0,1,15,2,14.1,7,93.76,710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,427600,3.9,0,1190000,60,2,245500.0,7300.0,95.0,278.3,16.97,0,0,0,1,13.7,4,100.0,676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,400100,0.5,2,899000,72,0,0.0,0.0,49.77,224.69,17.65,0,0,0,4,14.3,2,98.43,737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,350900,2.7,2,637000,60,1,155300.0,3270.0,60.95,181.53,35.79,0,0,0,4,8.3,5,99.74,676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,980100,4.0,2,1667000,48,0,0.0,0.0,51.92,170.08,35.46,0,2,31,2,0.5,2,98.15,660,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,1288500,5.9,0,1886000,72,1,267200.0,9640.0,42.65,146.37,31.6,0,0,0,3,14.4,5,99.03,693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,590400,7.8,0,1112000,12,1,105500.0,3330.0,95.0,188.35,17.15,0,1,8,8,11.0,4,97.01,688,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1319800,5.2,1,794000,48,0,0.0,0.0,18.56,60.16,21.39,1,2,11,0,14.2,1,86.34,695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,268400,7.2,0,551000,36,2,2199900.0,59070.0,95.0,205.29,36.94,0,0,0,6,7.5,5,99.59,615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,512500,5.3,2,1145000,60,0,0.0,0.0,64.91,223.41,35.67,0,1,11,6,10.9,2,98.05,690,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,876100,0.9,3,1678000,48,0,0.0,0.0,66.38,191.53,35.23,0,0,0,7,22.2,5,96.66,677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,744400,7.3,0,936000,36,0,0.0,0.0,49.58,125.74,43.07,0,0,0,1,0.5,4,100.0,658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,814700,8.1,2,924000,12,0,0.0,0.0,95.0,113.42,7.32,0,1,17,2,11.6,2,94.32,714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,606900,3.5,1,708000,24,0,0.0,0.0,67.94,116.66,16.23,1,1,11,3,13.8,4,88.41,646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,934800,7.0,3,1515000,24,0,0.0,0.0,95.0,162.07,23.46,0,0,0,2,10.0,5,99.81,701,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1560000,0.5,3,3517000,72,0,0.0,0.0,49.31,225.45,35.21,0,0,0,3,0.5,4,100.0,643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1159000,5.5,1,1650000,60,0,0.0,0.0,38.24,142.36,23.82,0,0,0,6,16.4,3,96.7,745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,644900,5.9,1,908000,60,2,902300.0,29280.0,91.98,140.8,50.91,0,1,6,4,1.9,5,94.05,594,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,1161200,8.4,2,1036000,84,2,801200.0,19420.0,41.71,89.22,50.23,0,2,10,1,1.5,7,95.15,624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,1266200,0.5,1,1301000,24,1,144900.0,3240.0,64.1,102.75,25.88,0,1,14,0,0.5,9,99.12,665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,482900,8.0,1,823000,36,1,202300.0,8290.0,86.42,170.43,55.01,0,1,17,6,13.1,5,93.87,630,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,604000,5.8,0,468000,60,3,365000.0,12750.0,47.37,77.48,56.68,0,1,15,1,14.2,5,99.46,664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,305400,4.7,1,170000,36,1,669200.0,20190.0,95.0,55.66,22.46,0,0,0,1,21.6,5,99.29,754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,1086100,7.8,1,1256000,84,1,656100.0,19490.0,49.28,115.64,12.78,0,1,13,2,13.5,3,98.16,711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,774100,5.6,0,697000,36,1,141600.0,2550.0,42.67,90.04,10.18,1,4,54,0,9.5,5,83.73,663,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,485400,6.3,2,1040000,60,1,260900.0,4720.0,70.3,214.26,29.37,0,1,17,2,27.1,3,97.83,785,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,772100,8.9,3,590000,36,0,0.0,0.0,29.69,76.41,20.55,0,0,0,3,11.0,1,100.0,715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,1789900,11.1,1,3140000,24,0,0.0,0.0,95.0,175.43,26.23,1,7,88,3,15.6,3,75.9,660,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,422800,5.4,1,617000,24,1,320300.0,13080.0,95.0,145.93,28.29,0,0,0,4,10.6,5,98.89,672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,555100,2.6,1,1080000,48,2,1091800.0,42260.0,95.0,194.56,18.42,0,1,7,2,15.1,8,100.0,725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
